id,x,y
3379,300.0,300.0
3380,300.0,300.0
3381,41.4036007,-95.0138776
3383,300.0,300.0
3388,40.7127281,-74.0060152
3389,,
3390,43.9971092,12.6283244
3391,11.42645785,7.353498719841864
3393,46.9599823,22.0541733
3394,,
3395,38.8949855,-77.0365708
3396,42.8867166,-78.8783922
3397,36.7014631,-118.7559974
3398,300.0,300.0
3400,37.3361905,-121.8905833
3401,300.0,300.0
3402,,
3403,300.0,300.0
3404,,
3405,,
3406,300.0,300.0
3408,300.0,300.0
3410,34.0536909,-118.2427666
3411,300.0,300.0
3412,300.0,300.0
3413,,
3414,300.0,300.0
3415,,
3417,24.6764233,46.6992761
3418,,
3419,300.0,300.0
3421,300.0,300.0
3423,39.7837304,-100.4458825
3425,300.0,300.0
3428,51.5073219,-0.1276474
3429,,
3430,,
3431,300.0,300.0
3432,-1.2832533,36.8172449
3433,,
3435,51.5073219,-0.1276474
3436,300.0,300.0
3437,,
3439,300.0,300.0
3440,22.8015194,86.2029579
3445,300.0,300.0
3446,300.0,300.0
3447,300.0,300.0
3448,34.0536909,-118.2427666
3450,39.7589478,-84.1916069
3451,38.8949855,-77.0365708
3452,50.79683685,-2.34473226124306
3455,300.0,300.0
3459,38.8949855,-77.0365708
3460,300.0,300.0
3462,38.8949855,-77.0365708
3463,300.0,300.0
3464,8.8367891,4.6688487
3465,54.20377145,-6.26485496650788
3466,51.4565827,0.0114959
3468,61.2163129,-149.8948523
3469,38.8949855,-77.0365708
3470,39.7837304,-100.4458825
3471,41.8755616,-87.6244212
3472,300.0,300.0
3473,,
3474,38.8949855,-77.0365708
3475,31.3151708,-85.8552161
3476,38.8949855,-77.0365708
3477,39.7837304,-100.4458825
3478,,
3480,,
3481,300.0,300.0
3482,,
3483,42.291707,-85.5872286
3484,4.59808,-74.0760439
3485,38.8636114,-0.469648
3486,300.0,300.0
3487,300.0,300.0
3489,,
3490,300.0,300.0
3492,-29.861825,31.009909
3493,54.7023545,-3.2765753
3494,38.8051095,-77.0470229
3495,40.7127281,-74.0060152
3497,300.0,300.0
3498,,
3499,43.6534817,-79.3839347
3500,38.8903961,-77.0841585
3501,300.0,300.0
3504,41.8755616,-87.6244212
3506,300.0,300.0
3508,300.0,300.0
3509,18.9387711,72.8353355
3510,11.0018115,76.9628425
3512,300.0,300.0
3513,,
3514,37.4443293,-122.1598465
3519,300.0,300.0
3521,300.0,300.0
3523,41.47441105,-88.05876255177395
3525,54.7023545,-3.2765753
3526,22.3511148,78.6677428
3527,18.9387711,72.8353355
3528,34.0536909,-118.2427666
3529,300.0,300.0
3530,28.6141793,77.2022662
3531,22.3511148,78.6677428
3532,18.9387711,72.8353355
3533,22.3511148,78.6677428
3534,18.9387711,72.8353355
3535,300.0,300.0
3536,22.3511148,78.6677428
3537,41.8755616,-87.6244212
3540,300.0,300.0
3542,44.9772995,-93.2654692
3543,41.8755616,-87.6244212
3544,300.0,300.0
3548,41.8755616,-87.6244212
3549,37.4443293,-122.1598465
3550,22.3511148,78.6677428
3554,300.0,300.0
3555,54.7023545,-3.2765753
3557,40.7127281,-74.0060152
3560,300.0,300.0
3565,300.0,300.0
3566,39.9527237,-75.1635262
3567,300.0,300.0
3568,41.8755616,-87.6244212
3569,,
3570,60.9838761,25.6561814
3572,300.0,300.0
3573,300.0,300.0
3575,,
3578,300.0,300.0
3581,37.8044557,-122.2713563
3582,53.2606635,-2.1255158
3583,43.6211955,-84.6824346
3584,40.0149856,-105.2705456
3585,300.0,300.0
3587,41.8210008,-72.2507903
3588,300.0,300.0
3589,53.2606635,-2.1255158
3591,38.2544472,-104.609141
3592,300.0,300.0
3593,300.0,300.0
3594,300.0,300.0
3595,,
3596,53.4794892,-2.2451148
3597,300.0,300.0
3598,59.3251172,18.0710935
3602,52.4796992,-1.9026911
3603,,
3604,40.7127281,-74.0060152
3607,52.7954791,-0.5402402866174321
3608,,
3609,-1.3168547,36.92904912198662
3610,6.4550575,3.3941795
3611,300.0,300.0
3613,300.0,300.0
3617,,
3618,300.0,300.0
3619,34.395342,-111.7632755
3621,,
3623,300.0,300.0
3625,300.0,300.0
3626,43.6418623,-79.4113442
3627,,
3628,30.2711286,-97.7436995
3629,0.7884397,116.2419977
3631,300.0,300.0
3632,16.69781265,120.46240581335263
3633,,
3634,14.5906216,120.9799696
3635,,
3636,40.23621645,-74.71599401297959
3637,300.0,300.0
3638,300.0,300.0
3639,1.357107,103.8194992
3640,-34.7129668,-58.2843601
3641,300.0,300.0
3642,37.5385087,-77.43428
3643,41.0096334,28.9651646
3645,45.9852129,24.6859225
3646,-31.7613365,-71.3187697
3647,,
3648,40.7127281,-74.0060152
3650,37.1232245,-78.4927721
3652,32.7174209,-117.1627714
3653,-26.205,28.049722
3655,36.5748441,139.2394179
3656,15.2572432,-86.0755145
3657,38.8949855,-77.0365708
3658,29.4238472,-95.2441009
3659,300.0,300.0
3660,42.1227601,-72.4286259
3661,300.0,300.0
3662,39.1200471,-90.3284479
3663,40.7127281,-74.0060152
3664,300.0,300.0
3666,54.7023545,-3.2765753
3667,300.0,300.0
3669,300.0,300.0
3670,300.0,300.0
3674,35.4092934,-119.1396137
3675,300.0,300.0
3676,300.0,300.0
3679,46.5391751,-102.8682231
3680,300.0,300.0
3681,300.0,300.0
3682,300.0,300.0
3683,27.7567667,-81.4639835
3684,300.0,300.0
3685,,
3686,300.0,300.0
3689,51.3053936,-2.5051521
3690,64.5731537,11.52803643954819
3691,300.0,300.0
3692,14.8971921,100.83273
3694,300.0,300.0
3695,-25.7459374,28.1879444
3696,300.0,300.0
3697,9.6000359,7.9999721
3700,300.0,300.0
3702,,
3704,39.7837304,-100.4458825
3705,300.0,300.0
3708,300.0,300.0
3710,300.0,300.0
3712,300.0,300.0
3713,45.4838459,9.2147675
3715,,
3717,300.0,300.0
3718,39.7837304,-100.4458825
3719,39.7837304,-100.4458825
3721,300.0,300.0
3722,39.7837304,-100.4458825
3723,,
3724,45.4972159,-73.6103642
3725,,
3726,,
3727,31.549333,-97.1466695
3729,27.044224,-82.2359254
3730,,
3735,43.6166163,-116.200886
3736,7.080545,125.6041235
3737,300.0,300.0
3738,39.7837304,-100.4458825
3739,40.7498243,-73.7976337
3741,300.0,300.0
3742,39.7837304,-100.4458825
3743,40.0796606,-89.4337288
3744,20.4686,85.8792
3745,300.0,300.0
3747,39.7837304,-100.4458825
3748,,
3750,50.1312446,-123.1193013
3752,300.0,300.0
3753,-31.2757458,-64.3053145
3754,32.3293809,-83.1137366
3756,40.7127281,-74.0060152
3758,300.0,300.0
3759,300.0,300.0
3760,50.5687422,19.2343995
3761,55.4792046,37.3273304
3763,29.7589382,-95.3676974
3764,300.0,300.0
3765,300.0,300.0
3766,300.0,300.0
3768,,
3770,53.4794892,-2.2451148
3771,4.7064352,73.3287853
3772,,
3773,300.0,300.0
3774,300.0,300.0
3775,,
3776,53.4794892,-2.2451148
3777,300.0,300.0
3778,300.0,300.0
3780,40.7127281,-74.0060152
3785,300.0,300.0
3786,49.21230655,-2.1255999596428845
3787,,
3788,51.5073219,-0.1276474
3789,300.0,300.0
3793,300.0,300.0
3795,300.0,300.0
3796,300.0,300.0
3797,39.7392364,-104.9848623
3800,300.0,300.0
3802,,
3803,48.8566969,2.3514616
3805,,
3807,300.0,300.0
3810,,
3812,39.9379892,-105.0587294
3815,-21.9549806,-49.0232348
3816,45.421106,-75.690308
3819,38.7251776,-105.6077167
3820,300.0,300.0
3821,,
3822,-10.3333333,-53.2
3824,18.4357733,-69.9699468
3825,300.0,300.0
3826,300.0,300.0
3827,300.0,300.0
3829,300.0,300.0
3830,,
3831,300.0,300.0
3832,15.912816,108.3402148
3833,,
3834,300.0,300.0
3835,,
3837,18.4357733,-69.9699468
3838,54.6294982,-6.7654416
3839,40.7127281,-74.0060152
3840,32.7174209,-117.1627714
3842,28.5421109,-81.3790304
3845,-33.8548157,151.2164539
3848,300.0,300.0
3849,300.0,300.0
3850,300.0,300.0
3851,300.0,300.0
3853,300.0,300.0
3855,300.0,300.0
3857,300.0,300.0
3858,,
3859,300.0,300.0
3860,300.0,300.0
3861,300.0,300.0
3862,300.0,300.0
3864,300.0,300.0
3866,300.0,300.0
3868,300.0,300.0
3869,300.0,300.0
3870,300.0,300.0
3873,40.7127281,-74.0060152
3874,300.0,300.0
3875,300.0,300.0
3876,13.7542529,100.493087
3877,300.0,300.0
3879,40.7127281,-74.0060152
3887,300.0,300.0
3888,300.0,300.0
3889,40.7127281,-74.0060152
3892,300.0,300.0
3893,,
3894,40.7127281,-74.0060152
3895,46.2017559,6.1466014
3896,300.0,300.0
3897,300.0,300.0
3899,53.4794892,-2.2451148
3900,,
3901,53.4794892,-2.2451148
3903,300.0,300.0
3904,300.0,300.0
3906,300.0,300.0
3907,300.0,300.0
3908,300.0,300.0
3911,52.4796992,-1.9026911
3913,,
3914,51.5073219,-0.1276474
3916,300.0,300.0
3917,300.0,300.0
3919,-2.4833826,117.8902853
3921,46.3059446,-60.6562655
3922,50.7194784,-1.8767712
3923,,
3924,50.79683685,-2.34473226124306
3926,300.0,300.0
3927,53.1908873,-2.8908955
3932,300.0,300.0
3935,54.3514168,-6.2714623
3936,29.101628050000002,-81.01059617608054
3937,300.0,300.0
3938,300.0,300.0
3940,41.8755616,-87.6244212
3944,300.0,300.0
3945,40.1238859,21.6673489
3947,5.5600141,-0.2057437
3948,39.9622601,-83.0007065
3949,300.0,300.0
3950,46.310181,-70.877953
3951,300.0,300.0
3952,38.8949855,-77.0365708
3953,54.7023545,-3.2765753
3954,47.6038321,-122.3300624
3955,49.04172215,-122.27255349013137
3956,300.0,300.0
3957,51.5882332,-2.9974967
3958,300.0,300.0
3959,300.0,300.0
3960,39.7837304,-100.4458825
3961,,
3962,,
3964,300.0,300.0
3967,38.8949855,-77.0365708
3968,40.7896239,-73.9598939
3969,36.1672559,-115.1485163
3970,48.4283182,-123.3649533
3973,49.2608724,-123.1139529
3975,,
3977,-10.3333333,-53.2
3979,42.6384261,12.674297
3980,,
3982,300.0,300.0
3983,300.0,300.0
3984,46.9599823,22.0541733
3989,300.0,300.0
3990,39.7392364,-104.9848623
3992,300.0,300.0
3993,300.0,300.0
3994,300.0,300.0
3995,40.9125815,-73.8370786
3996,300.0,300.0
3997,35.6144446,-88.8177418
3998,300.0,300.0
4000,32.7437752,-117.1990204
4003,,
4005,300.0,300.0
4006,300.0,300.0
4008,300.0,300.0
4010,300.0,300.0
4011,14.5906216,120.9799696
4012,300.0,300.0
4014,300.0,300.0
4017,9.6000359,7.9999721
4018,300.0,300.0
4019,37.7790262,-122.4199061
4020,,
4021,300.0,300.0
4022,39.9527237,-75.1635262
4024,300.0,300.0
4025,41.7728699,-88.1479278
4027,-12.0621065,-77.0365256
4028,300.0,300.0
4029,300.0,300.0
4030,32.753177,-97.3327459
4032,,
4033,300.0,300.0
4034,51.5073219,-0.1276474
4038,34.0536909,-118.2427666
4039,38.8051095,-77.0470229
4041,51.0534234,-114.0625892
4042,300.0,300.0
4043,39.7837304,-100.4458825
4044,33.7490987,-84.3901849
4045,300.0,300.0
4046,34.0536909,-118.2427666
4047,31.1728205,-7.3362482
4050,300.0,300.0
4051,,
4052,,
4054,34.8528895,-82.3573713
4055,35.6729639,-79.0392919
4058,6.638598,3.369914
4060,40.7127281,-74.0060152
4061,47.6038321,-122.3300624
4062,300.0,300.0
4063,49.889326,-119.498291
4065,,
4078,37.7790262,-122.4199061
4079,44.4521637,-64.3551639
4080,9.6000359,7.9999721
4081,,
4083,300.0,300.0
4084,14.5906216,120.9799696
4085,30.2093794,-95.7507815
4087,40.7127281,-74.0060152
4088,300.0,300.0
4089,300.0,300.0
4091,,
4092,9.6000359,7.9999721
4093,40.7127281,-74.0060152
4094,61.0666922,-107.9917071
4095,31.94696655,35.27386547291496
4097,54.7023545,-3.2765753
4098,,
4100,300.0,300.0
4101,300.0,300.0
4103,47.6579425,-117.4212265
4104,,
4105,300.0,300.0
4107,9.6000359,7.9999721
4108,50.3717946,-118.6424414
4111,45.3842702,-73.995482
4112,18.4,-75.0
4113,300.0,300.0
4114,61.0666922,-107.9917071
4116,45.3842702,-73.995482
4117,61.0666922,-107.9917071
4119,300.0,300.0
4121,35.2270869,-80.8431268
4122,28.5421109,-81.3790304
4123,,
4124,32.3140354,-106.7798078
4127,-38.2156217,144.3599791
4128,11.56993645,104.89897045
4129,300.0,300.0
4131,300.0,300.0
4132,30.2711286,-97.7436995
4133,300.0,300.0
4135,34.9248667,-81.0250784
4138,39.9527237,-75.1635262
4139,32.8406946,-83.6324022
4140,,
4141,25.7742658,-80.1936589
4142,34.0536909,-118.2427666
4143,9.0643305,7.4892974
4145,300.0,300.0
4146,34.0536909,-118.2427666
4147,48.254344,14.2719921
4149,300.0,300.0
4150,300.0,300.0
4152,21.575719,-158.124847
4153,300.0,300.0
4154,1.3104654,103.9235132
4156,26.271462800000002,-80.18180791688866
4157,300.0,300.0
4158,,
4159,,
4160,40.7127281,-74.0060152
4161,300.0,300.0
4163,300.0,300.0
4164,300.0,300.0
4166,300.0,300.0
4167,300.0,300.0
4168,33.0738633,-94.7392197
4170,300.0,300.0
4171,300.0,300.0
4172,40.0332629,-7.8896263
4173,33.924831,-118.2024154
4175,300.0,300.0
4176,300.0,300.0
4177,39.7837304,-100.4458825
4178,,
4180,38.6268039,-90.1994097
4181,300.0,300.0
4182,,
4183,300.0,300.0
4184,35.8428646,-90.7034522
4189,,
4191,300.0,300.0
4197,,
4198,300.0,300.0
4199,300.0,300.0
4200,300.0,300.0
4201,300.0,300.0
4202,,
4203,300.0,300.0
4204,36.8657034,-77.8863857
4205,35.9479173,-82.5066182
4206,57.6935974,-2.0051497
4209,300.0,300.0
4210,300.0,300.0
4211,300.0,300.0
4212,50.011974,8.7123912
4213,43.14709,-71.457825
4214,40.6687141,-74.1143091
4216,38.8339578,-104.8253485
4218,25.0750095,55.18876088183319
4219,39.7837304,-100.4458825
4220,300.0,300.0
4221,,
4224,27.7567667,-81.4639835
4225,300.0,300.0
4227,300.0,300.0
4230,300.0,300.0
4232,300.0,300.0
4233,30.2946859,-81.3931396
4235,-37.8142176,144.9631608
4237,300.0,300.0
4238,45.3842702,-73.995482
4239,41.552829,-81.510121
4240,43.4849133,-71.6553992
4241,,
4242,300.0,300.0
4243,22.3511148,78.6677428
4244,300.0,300.0
4245,27.9477595,-82.458444
4246,,
4247,23.71562845,90.3964752737516
4248,300.0,300.0
4250,40.7127281,-74.0060152
4251,300.0,300.0
4252,39.7837304,-100.4458825
4253,300.0,300.0
4255,41.8755616,-87.6244212
4256,52.4081812,-1.510477
4257,,
4260,300.0,300.0
4261,300.0,300.0
4262,35.3187279,-82.4609528
4264,,
4265,,
4266,300.0,300.0
4268,44.4616446,-89.1492785
4269,34.0536909,-118.2427666
4270,,
4271,39.2908816,-76.610759
4272,-33.8012821,-61.3363467
4273,43.074761,-89.3837613
4274,300.0,300.0
4275,300.0,300.0
4276,41.784977,-87.5905237123017
4279,37.1232245,-78.4927721
4281,40.7127281,-74.0060152
4282,38.7930988,-77.4479432
4284,,
4288,300.0,300.0
4289,300.0,300.0
4292,40.4416941,-79.9900861
4293,300.0,300.0
4295,300.0,300.0
4296,40.9699889,-77.7278831
4297,32.7174209,-117.1627714
4298,43.6447642,-114.0154071
4299,33.8959203,35.47843
4300,300.0,300.0
4301,31.7754152,-106.4646348
4303,-13.5170887,-71.9785356
4304,33.5635206,-101.879336
4305,52.4142884,-1.930687
4306,300.0,300.0
4307,300.0,300.0
4309,300.0,300.0
4312,,
4313,300.0,300.0
4314,300.0,300.0
4317,,
4318,,
4320,46.9873352,-120.5210559
4321,300.0,300.0
4322,,
4323,300.0,300.0
4324,300.0,300.0
4325,40.7836121,43.8420134
4326,52.4142884,-1.930687
4327,,
4328,42.8688613,-112.4401098
4329,,
4330,300.0,300.0
4332,37.346742,-84.8246715
4333,300.0,300.0
4334,,
4335,33.7490987,-84.3901849
4336,52.4142884,-1.930687
4337,18.4357733,-69.9699468
4341,33.7490987,-84.3901849
4342,41.8755616,-87.6244212
4343,300.0,300.0
4345,,
4348,-34.9964963,-64.9672817
4349,34.2331373,-102.4107493
4350,300.0,300.0
4351,-33.8548157,151.2164539
4352,300.0,300.0
4353,300.0,300.0
4354,36.7014631,-118.7559974
4355,34.9550817,-97.2684063
4356,48.8788593,2.3566817
4357,-34.6833679,-60.6461568
4358,36.7014631,-118.7559974
4359,34.2331373,-102.4107493
4361,35.4729886,-97.5170536
4362,300.0,300.0
4363,,
4365,36.7014631,-118.7559974
4366,-41.275635199999996,174.78381817208367
4368,-37.8142176,144.9631608
4372,41.3828939,2.1774322
4374,-41.5000831,172.8344077
4375,300.0,300.0
4376,64.4459613,-149.680909
4377,-34.9964963,-64.9672817
4378,300.0,300.0
4379,300.0,300.0
4381,300.0,300.0
4382,,
4383,300.0,300.0
4384,300.0,300.0
4385,-34.6833679,-60.6461568
4387,44.5858203,8.2472013
4388,14.4067673,120.9344707
4391,,
4392,300.0,300.0
4393,51.5073219,-0.1276474
4395,47.6038321,-122.3300624
4396,-41.289636,174.7757724
4397,39.1256186,-93.2300648
4398,,
4401,300.0,300.0
4402,300.0,300.0
4403,300.0,300.0
4405,300.0,300.0
4406,,
4407,55.8943361,-3.0700445
4408,42.9119885,-83.9846367
4410,41.7728699,-88.1479278
4411,300.0,300.0
4412,300.0,300.0
4413,300.0,300.0
4415,300.0,300.0
4416,300.0,300.0
4421,42.3788774,-72.032366
4423,,
4424,300.0,300.0
4425,300.0,300.0
4426,43.6211955,-84.6824346
4427,300.0,300.0
4428,300.0,300.0
4430,,
4432,,
4435,40.5173165,-75.7774177
4436,51.5073219,-0.1276474
4437,47.4983815,19.0404707
4438,31.8160381,-99.5120986
4440,61.0666922,-107.9917071
4441,29.7589382,-95.3676974
4442,,
4444,-28.8166236,24.991639
4445,300.0,300.0
4448,300.0,300.0
4449,25.1446897,67.1847767315734
4450,300.0,300.0
4451,300.0,300.0
4452,300.0,300.0
4454,300.0,300.0
4455,300.0,300.0
4456,40.7127281,-74.0060152
4457,300.0,300.0
4458,55.62517015,12.081721710792847
4459,300.0,300.0
4463,39.7837304,-100.4458825
4464,300.0,300.0
4465,300.0,300.0
4466,35.6729639,-79.0392919
4468,300.0,300.0
4470,51.04483545,-1.2434093603442158
4471,,
4472,52.7954791,-0.5402402866174321
4476,300.0,300.0
4478,,
4479,33.8455911,-118.3886766
4480,54.9738474,-1.6131572
4482,40.7127281,-74.0060152
4486,300.0,300.0
4487,300.0,300.0
4488,25.1446897,67.1847767315734
4489,300.0,300.0
4490,18.9387711,72.8353355
4491,33.7490987,-84.3901849
4492,300.0,300.0
4493,300.0,300.0
4494,300.0,300.0
4496,300.0,300.0
4498,43.6211955,-84.6824346
4499,40.7127281,-74.0060152
4503,300.0,300.0
4504,29.9499323,-90.0701156
4507,40.7127281,-74.0060152
4508,,
4509,39.7837304,-100.4458825
4511,33.4484367,-112.0741417
4514,55.670249,10.3333283
4515,7.0644576,125.6083647
4516,300.0,300.0
4517,29.2733964,47.4979476
4518,300.0,300.0
4519,300.0,300.0
4520,300.0,300.0
4521,40.7127281,-74.0060152
4522,39.7683331,-86.1583502
4523,,
4524,300.0,300.0
4525,300.0,300.0
4526,-34.9281805,138.5999312
4527,61.2163129,-149.8948523
4528,-41.289636,174.7757724
4529,300.0,300.0
4530,52.67375155,-8.570985622785479
4531,300.0,300.0
4533,300.0,300.0
4534,-37.8142176,144.9631608
4537,43.66213935,-70.27521965937257
4538,300.0,300.0
4539,300.0,300.0
4542,300.0,300.0
4543,300.0,300.0
4544,300.0,300.0
4546,3.1516964,101.6942371
4547,300.0,300.0
4548,38.0049214,-121.805789
4549,300.0,300.0
4550,38.8147596,-77.09024765272724
4551,52.865196,-7.9794599
4553,51.0534234,-114.0625892
4556,300.0,300.0
4557,36.1622296,-86.7743531
4561,35.3738712,-119.0194639
4562,51.0534234,-114.0625892
4563,49.7273576,-123.0837289
4564,21.1498134,79.0820556
4565,34.0536909,-118.2427666
4567,,
4568,51.0534234,-114.0625892
4569,300.0,300.0
4571,51.0534234,-114.0625892
4573,26.640628,-81.8723084
4575,33.7490987,-84.3901849
4576,36.64561,-90.837606
4577,43.074761,-89.3837613
4578,39.100105,-94.5781416
4579,44.8622979,-77.6788417
4580,,
4582,,
4584,40.3270127,-86.1746933
4585,34.0536909,-118.2427666
4587,51.1874627,-114.4710708
4588,53.2607636,-113.5501238
4589,300.0,300.0
4590,35.9131542,-79.05578
4592,300.0,300.0
4593,,
4595,51.0534234,-114.0625892
4596,33.4709714,-81.9748429
4597,32.7762719,-96.7968559
4598,300.0,300.0
4599,51.5073219,-0.1276474
4600,300.0,300.0
4601,44.9955309,-79.5692407
4602,33.2588817,-86.8295337
4604,47.0451022,-122.8950075
4606,51.5073219,-0.1276474
4607,300.0,300.0
4608,300.0,300.0
4609,,
4610,55.001251,-125.002441
4611,-36.852095,174.7631803
4614,300.0,300.0
4616,41.3873306,-74.2507287
4617,36.0301134,-114.9826194
4619,34.0536909,-118.2427666
4620,49.2608724,-123.1139529
4622,51.5073219,-0.1276474
4624,39.7837304,-100.4458825
4625,39.5158825,-116.8537227
4627,300.0,300.0
4628,64.4459613,-149.680909
4630,40.8245442,-74.4170972
4631,47.6038321,-122.3300624
4632,-33.8548157,151.2164539
4634,47.0451022,-122.8950075
4635,57.79,-152.4072222
4637,34.0536909,-118.2427666
4639,,
4641,-33.8548157,151.2164539
4642,52.4796992,-1.9026911
4644,42.0111412,-87.8406192
4646,34.0536909,-118.2427666
4649,42.440058,-79.331711
4650,300.0,300.0
4655,300.0,300.0
4657,45.8161189,-61.314011
4658,300.0,300.0
4661,300.0,300.0
4664,,
4666,300.0,300.0
4667,54.7023545,-3.2765753
4670,52.4081812,-1.510477
4671,300.0,300.0
4673,300.0,300.0
4674,54.9738474,-1.6131572
4675,,
4677,43.157285,-77.615214
4678,300.0,300.0
4679,36.7014631,-118.7559974
4680,300.0,300.0
4681,,
4682,40.4864444,-86.1336351
4687,51.5073219,-0.1276474
4688,300.0,300.0
4689,39.7837304,-100.4458825
4690,,
4692,300.0,300.0
4693,300.0,300.0
4694,300.0,300.0
4695,52.4081812,-1.510477
4696,51.5073219,-0.1276474
4697,300.0,300.0
4698,,
4699,300.0,300.0
4700,35.2270869,-80.8431268
4702,32.7174209,-117.1627714
4703,35.2270869,-80.8431268
4704,20.0171109,103.378253
4705,35.21074145,-80.9457435226013
4706,11.5024338,17.7578122
4707,32.7174209,-117.1627714
4708,300.0,300.0
4709,300.0,300.0
4710,300.0,300.0
4711,300.0,300.0
4712,300.0,300.0
4713,30.4380832,-84.2809332
4714,300.0,300.0
4715,46.5391751,-102.8682231
4716,300.0,300.0
4717,300.0,300.0
4719,300.0,300.0
4720,18.4357733,-69.9699468
4722,,
4723,-27.4689682,153.0234991
4724,41.6612104,-72.7795419
4725,300.0,300.0
4726,300.0,300.0
4729,300.0,300.0
4730,300.0,300.0
4731,300.0,300.0
4732,38.9822473,-77.0881873
4734,,
4735,,
4736,,
4737,300.0,300.0
4738,43.157285,-77.615214
4739,300.0,300.0
4740,-28.0023731,153.4145987
4742,300.0,300.0
4744,300.0,300.0
4745,51.5073219,-0.1276474
4747,36.1622296,-86.7743531
4748,300.0,300.0
4749,,
4750,,
4752,300.0,300.0
4753,21.017235,-89.6463171
4754,,
4755,,
4757,,
4758,,
4759,51.5073219,-0.1276474
4760,300.0,300.0
4762,300.0,300.0
4765,41.8755616,-87.6244212
4766,-28.0023731,153.4145987
4768,45.5202471,-122.6741949
4770,27.7567667,-81.4639835
4771,300.0,300.0
4773,54.068092449999995,-2.6852531259442145
4774,39.7392364,-104.9848623
4775,53.4794892,-2.2451148
4777,43.411391,-106.280075
4778,53.4794892,-2.2451148
4779,,
4782,51.5432402,-0.0493621
4783,36.1622296,-86.7743531
4784,300.0,300.0
4785,-22.1646782,144.5844903
4786,300.0,300.0
4787,53.5119068,-2.2084489
4788,45.5202471,-122.6741949
4789,46.2631897,-119.487802
4790,53.4794892,-2.2451148
4791,300.0,300.0
4793,300.0,300.0
4794,300.0,300.0
4795,40.99279545,-74.14261747085988
4797,37.5666791,126.9782914
4798,300.0,300.0
4799,47.0365014,-122.9048465
4800,29.774522,-95.364279
4802,300.0,300.0
4803,43.6211955,-84.6824346
4807,0.5090396,34.5731341
4808,300.0,300.0
4809,46.9599823,22.0541733
4810,-28.0023731,153.4145987
4812,300.0,300.0
4813,45.5202471,-122.6741949
4814,300.0,300.0
4819,38.8949855,-77.0365708
4820,40.8020712,-124.1636729
4821,6.4550575,3.3941795
4823,300.0,300.0
4825,300.0,300.0
4826,-33.8548157,151.2164539
4828,44.0581728,-121.3153096
4829,44.0581728,-121.3153096
4830,300.0,300.0
4831,38.9822473,-77.0881873
4833,39.7837304,-100.4458825
4834,9.6187093,6.5475752
4835,,
4836,54.7023545,-3.2765753
4840,,
4842,62.4710386,-114.4467513
4843,44.0581728,-121.3153096
4845,-33.8548157,151.2164539
4846,39.7837304,-100.4458825
4847,,
4848,62.4710386,-114.4467513
4849,,
4852,44.0581728,-121.3153096
4854,300.0,300.0
4856,300.0,300.0
4857,,
4858,-27.4689682,153.0234991
4859,39.7837304,-100.4458825
4860,46.097995,-64.80011
4864,,
4866,300.0,300.0
4867,300.0,300.0
4868,,
4869,37.27892105,-76.69448606443117
4870,300.0,300.0
4872,,
4874,29.9499323,-90.0701156
4875,,
4876,300.0,300.0
4877,-24.7761086,134.755
4878,42.4436308,-88.2364775
4879,35.7417369,-88.9067274
4881,300.0,300.0
4882,,
4883,35.4729886,-97.5170536
4884,39.1670396,-86.5342881
4887,300.0,300.0
4888,,
4889,39.7837304,-100.4458825
4890,43.899871,-78.940201
4891,300.0,300.0
4892,,
4893,32.7762719,-96.7968559
4894,300.0,300.0
4895,300.0,300.0
4896,,
4897,35.1595182,-84.8766115
4898,,
4899,300.0,300.0
4900,38.858124,-106.965361
4901,300.0,300.0
4903,300.0,300.0
4905,300.0,300.0
4906,300.0,300.0
4908,49.8955367,-97.1384584
4909,43.4849133,-71.6553992
4910,300.0,300.0
4911,300.0,300.0
4912,53.359175750000006,-8.398532150799342
4913,,
4914,51.5073219,-0.1276474
4915,300.0,300.0
4917,300.0,300.0
4918,300.0,300.0
4919,41.8755616,-87.6244212
4920,300.0,300.0
4922,39.7837304,-100.4458825
4923,300.0,300.0
4924,-24.7761086,134.755
4926,,
4929,300.0,300.0
4934,39.7837304,-100.4458825
4935,300.0,300.0
4936,300.0,300.0
4938,,
4940,44.4521637,-64.3551639
4943,,
4944,18.1152958,-77.1598454610168
4945,,
4946,300.0,300.0
4948,,
4951,300.0,300.0
4953,300.0,300.0
4954,51.0834196,10.4234469
4955,300.0,300.0
4957,300.0,300.0
4958,300.0,300.0
4959,300.0,300.0
4961,40.7127281,-74.0060152
4962,51.5073219,-0.1276474
4964,300.0,300.0
4966,300.0,300.0
4967,300.0,300.0
4968,51.5073219,-0.1276474
4969,51.0834196,10.4234469
4970,300.0,300.0
4971,41.5062834,-87.6357079
4972,300.0,300.0
4973,300.0,300.0
4974,300.0,300.0
4975,,
4978,300.0,300.0
4979,50.9665414,-111.127304
4980,300.0,300.0
4981,300.0,300.0
4982,300.0,300.0
4983,39.9622601,-83.0007065
4984,41.8755616,-87.6244212
4985,300.0,300.0
4986,300.0,300.0
4988,51.5156177,-0.0919983
4989,300.0,300.0
4990,300.0,300.0
4992,40.7127281,-74.0060152
4993,40.7127281,-74.0060152
4995,300.0,300.0
4996,300.0,300.0
4997,27.7567667,-81.4639835
4998,40.85172235,-73.09921882199973
5000,300.0,300.0
5001,300.0,300.0
5002,40.7127281,-74.0060152
5004,31.7621153,-95.6307891
5005,300.0,300.0
